Date,Power,Appliance,Household,Day_of_week,month,weekly_power,week
2012-08-06,21.124008529735875,Microwave,04,Monday,8,38.88445388585646,32
2012-08-06,10.45734812349537,Laptop,06,Monday,8,11.014735112732334,32
2012-08-06,6.389233206414496e-05,Coffee machine,06,Monday,8,11.014735112732334,32
2012-08-06,19.815160460648148,Router,06,Monday,8,11.014735112732334,32
2012-08-06,27.986420208553483,Entertainment,06,Monday,8,11.014735112732334,32
2012-08-06,12.105933851388887,Fountain,05,Monday,8,22.681241778402136,32
2012-08-06,5.970262407841318,Kitchen appliances,04,Monday,8,38.88445388585646,32
2012-08-07,7.14558438285539,Kettle,06,Tuesday,8,16.139170052302724,32
2012-08-07,5.300071297002725,Coffee machine,06,Tuesday,8,16.139170052302724,32
2012-08-07,4.386955368579711,Tablet,05,Tuesday,8,20.618303329544126,32
2012-08-07,200.32141602328716,Freezer,04,Tuesday,8,39.58770165822309,32
2012-08-07,19.81395917607773,Router,06,Tuesday,8,16.139170052302724,32
2012-08-07,20.25168470316186,Stereo and laptop,04,Tuesday,8,39.58770165822309,32
2012-08-07,36.98249978363112,Entertainment,05,Tuesday,8,20.618303329544126,32
2012-08-07,1.137033885376964,Tablet,04,Tuesday,8,39.58770165822309,32
2012-08-07,5.511655312177533,Microwave,05,Tuesday,8,20.618303329544126,32
2012-08-07,5.058594613111816,Coffee machine,05,Tuesday,8,20.618303329544126,32
2012-08-07,4.43153430975179,Kitchen appliances,04,Tuesday,8,39.58770165822309,32
2012-08-07,25.102812072046948,Entertainment,04,Tuesday,8,39.58770165822309,32
2012-08-07,49.47559846469566,Fridge,05,Tuesday,8,20.618303329544126,32
2012-08-07,30.515732808011567,Fridge,04,Tuesday,8,39.58770165822309,32
2012-08-07,32.093046220135726,Microwave,04,Tuesday,8,39.58770165822309,32
2012-08-07,11.677059521363557,Fridge,06,Tuesday,8,16.139170052302724,32
2012-08-07,12.149661356979351,Fountain,05,Tuesday,8,20.618303329544126,32
2012-08-07,0.00013502898401237753,Lamp,06,Tuesday,8,16.139170052302724,32
2012-08-07,9.438971985506408,Laptop,06,Tuesday,8,16.139170052302724,32
2012-08-07,59.598408974329246,Entertainment,06,Tuesday,8,16.139170052302724,32
2012-08-07,2.8483532440126895,Lamp,04,Tuesday,8,39.58770165822309,32
2012-08-07,30.763158407633703,PC,05,Tuesday,8,20.618303329544126,32
2012-08-08,21.002446932175925,Microwave,04,Wednesday,8,38.0420259834003,32
2012-08-08,3.053023957111744e-05,Kettle,06,Wednesday,8,7.631213768721394,32
2012-08-08,49.77937872094906,Fridge,05,Wednesday,8,21.2411379444068,32
2012-08-08,5.514261265625,Microwave,05,Wednesday,8,21.2411379444068,32
2012-08-08,17.377733587962965,Stereo and laptop,04,Wednesday,8,38.0420259834003,32
2012-08-08,10.870803022453705,Fridge,06,Wednesday,8,7.631213768721394,32
2012-08-08,23.548039238425925,Entertainment,04,Wednesday,8,38.0420259834003,32
2012-08-08,7.333992741298802,Coffee machine,05,Wednesday,8,21.2411379444068,32
2012-08-08,5.856434456828704,Laptop,06,Wednesday,8,7.631213768721394,32
2012-08-08,2.3088443932440965,Kitchen appliances,04,Wednesday,8,38.0420259834003,32
2012-08-08,0.0,Coffee machine,06,Wednesday,8,7.631213768721394,32
2012-08-08,1.0278245142361109,Tablet,04,Wednesday,8,38.0420259834003,32
2012-08-08,4.601913714930556,Tablet,05,Wednesday,8,21.2411379444068,32
2012-08-08,34.478306591319445,Fridge,04,Wednesday,8,38.0420259834003,32
2012-08-08,0.0,Lamp,06,Wednesday,8,7.631213768721394,32
2012-08-08,32.71705902662037,PC,05,Wednesday,8,21.2411379444068,32
2012-08-08,200.78233690393515,Freezer,04,Wednesday,8,38.0420259834003,32
2012-08-08,3.8106757059027783,Lamp,04,Wednesday,8,38.0420259834003,32
2012-08-08,19.810397336805554,Router,06,Wednesday,8,7.631213768721394,32
2012-08-08,12.088496465624997,Fountain,05,Wednesday,8,21.2411379444068,32
2012-08-08,36.65286367579881,Entertainment,05,Wednesday,8,21.2411379444068,32
2012-08-08,16.880831034722224,Entertainment,06,Wednesday,8,7.631213768721394,32
2012-08-09,15.200714219444444,Microwave,04,Thursday,8,37.95998974945023,32
2012-08-09,23.69197144675926,Entertainment,04,Thursday,8,37.95998974945023,32
2012-08-09,4.574474503935185,Lamp,04,Thursday,8,37.95998974945023,32
2012-08-09,19.588702303240737,Router,06,Thursday,8,7.831785671649991,32
2012-08-09,31.665917233849488,Entertainment,05,Thursday,8,25.24316078913005,32
2012-08-09,5.406214704976852,Laptop,06,Thursday,8,7.831785671649991,32
2012-08-09,7.468981148842593,Kitchen appliances,04,Thursday,8,37.95998974945023,32
2012-08-09,12.104048798127735,Fountain,05,Thursday,8,25.24316078913005,32
2012-08-09,2.1104593285441813,Coffee machine,06,Thursday,8,7.831785671649991,32
2012-08-09,0.8779239018518518,Tablet,04,Thursday,8,37.95998974945023,32
2012-08-09,18.54547482291667,Stereo and laptop,04,Thursday,8,37.95998974945023,32
2012-08-09,42.56325979988426,Microwave,05,Thursday,8,25.24316078913005,32
2012-08-09,4.452508347141473,Coffee machine,05,Thursday,8,25.24316078913005,32
2012-08-09,16.599230879629634,Entertainment,06,Thursday,8,7.831785671649991,32
2012-08-09,31.867211459953708,Fridge,04,Thursday,8,37.95998974945023,32
2012-08-09,0.000347771732607913,Lamp,06,Thursday,8,7.831785671649991,32
2012-08-09,0.0,Kettle,06,Thursday,8,7.831785671649991,32
2012-08-09,53.51204332731481,Fridge,05,Thursday,8,25.24316078913005,32
2012-08-09,4.628201972453704,Tablet,05,Thursday,8,25.24316078913005,32
2012-08-09,27.776146045138884,PC,05,Thursday,8,25.24316078913005,32
2012-08-09,201.45316649189814,Freezer,04,Thursday,8,37.95998974945023,32
2012-08-09,11.117544713425927,Fridge,06,Thursday,8,7.831785671649991,32
2012-08-10,1.100092,Tablet,04,Friday,8,38.37217613595196,32
2012-08-10,8.068099677314816,Laptop,06,Friday,8,9.622297273073215,32
2012-08-10,34.13488706157408,Entertainment,04,Friday,8,38.37217613595196,32
2012-08-10,202.86347050925923,Freezer,04,Friday,8,38.37217613595196,32
2012-08-10,4.034416917824075,Lamp,04,Friday,8,38.37217613595196,32
2012-08-10,4.586519269097223,Tablet,05,Friday,8,17.48260349016138,32
2012-08-10,8.88323440837142,Entertainment,05,Friday,8,17.48260349016138,32
2012-08-10,50.58564847268518,Fridge,05,Friday,8,17.48260349016138,32
2012-08-10,0.0,Lamp,06,Friday,8,9.622297273073215,32
2012-08-10,9.94286297175926,Microwave,04,Friday,8,38.37217613595196,32
2012-08-10,32.9813543275463,PC,05,Friday,8,17.48260349016138,32
2012-08-10,14.757473782407413,Stereo and laptop,04,Friday,8,38.37217613595196,32
2012-08-10,30.185673437384253,Fridge,04,Friday,8,38.37217613595196,32
2012-08-10,11.385252816322886,Coffee machine,06,Friday,8,9.622297273073215,32
2012-08-10,5.5047220172453715,Microwave,05,Friday,8,17.48260349016138,32
2012-08-10,3.0502134069796637e-05,Kettle,06,Friday,8,9.622297273073215,32
2012-08-10,9.958532407407407,Kitchen appliances,04,Friday,8,38.37217613595196,32
2012-08-10,16.61474850347222,Entertainment,06,Friday,8,9.622297273073215,32
2012-08-10,12.056891826967592,Fountain,05,Friday,8,17.48260349016138,32
2012-08-10,19.57122928935185,Router,06,Friday,8,9.622297273073215,32
2012-08-10,11.71672012291667,Fridge,06,Friday,8,9.622297273073215,32
2012-08-10,7.779854109216585,Coffee machine,05,Friday,8,17.48260349016138,32
2012-08-11,31.573122058680557,Fridge,04,Saturday,8,35.987615396817134,32
2012-08-11,26.62989564699074,PC,05,Saturday,8,17.59653298263987,32
2012-08-11,0.0,Kettle,06,Saturday,8,11.549982989007985,32
2012-08-11,19.591959983796293,Router,06,Saturday,8,11.549982989007985,32
2012-08-11,15.599543304629632,Fridge,06,Saturday,8,11.549982989007985,32
2012-08-11,17.455916815393522,Laptop,06,Saturday,8,11.549982989007985,32
2012-08-11,3.7492180236111112,Kitchen appliances,04,Saturday,8,35.987615396817134,32
2012-08-11,3.1545336331018516,Lamp,04,Saturday,8,35.987615396817134,32
2012-08-11,9.995752937291996,Coffee machine,06,Saturday,8,11.549982989007985,32
2012-08-11,5.948343008796298,Microwave,04,Saturday,8,35.987615396817134,32
2012-08-11,0.0,Lamp,06,Saturday,8,11.549982989007985,32
2012-08-11,18.206707881944443,Entertainment,06,Saturday,8,11.549982989007985,32
2012-08-11,1.0821115401620371,Tablet,04,Saturday,8,35.987615396817134,32
2012-08-11,15.84613985787037,Entertainment,04,Saturday,8,35.987615396817134,32
2012-08-11,16.49704095277778,Stereo and laptop,04,Saturday,8,35.987615396817134,32
2012-08-11,4.334554782407407,Tablet,05,Saturday,8,17.59653298263987,32
2012-08-11,5.5507377697916676,Microwave,05,Saturday,8,17.59653298263987,32
2012-08-11,210.05041409953705,Freezer,04,Saturday,8,35.987615396817134,32
2012-08-11,6.41920681759849,Coffee machine,05,Saturday,8,17.59653298263987,32
2012-08-11,50.43920245358796,Fridge,05,Saturday,8,17.59653298263987,32
2012-08-11,12.205600425462965,Fountain,05,Saturday,8,17.59653298263987,32
2012-08-12,4.643104403935186,Tablet,05,Sunday,8,17.892037230212313,32
2012-08-12,4.019050725694445,Lamp,04,Sunday,8,41.137744142563655,32
2012-08-12,19.604102247685187,Router,06,Sunday,8,9.986778559647604,32
2012-08-12,5.56563975625,Microwave,05,Sunday,8,17.892037230212313,32
2012-08-12,39.87104706412037,Microwave,04,Sunday,8,41.137744142563655,32
2012-08-12,6.709793608217594,Laptop,06,Sunday,8,9.986778559647604,32
2012-08-12,8.010366715486164,Coffee machine,06,Sunday,8,9.986778559647604,32
2012-08-12,12.227026432175926,Fountain,05,Sunday,8,17.892037230212313,32
2012-08-12,8.393581161342594,Kitchen appliances,04,Sunday,8,41.137744142563655,32
2012-08-12,24.269964408564817,Entertainment,06,Sunday,8,9.986778559647604,32
2012-08-12,0.00012657804977878262,Lamp,06,Sunday,8,9.986778559647604,32
2012-08-12,15.866049115509258,Entertainment,04,Sunday,8,41.137744142563655,32
2012-08-12,16.43143786111111,Stereo and laptop,04,Sunday,8,41.137744142563655,32
2012-08-12,33.7003550744213,Fridge,04,Sunday,8,41.137744142563655,32
2012-08-12,50.55735811238425,Fridge,05,Sunday,8,17.892037230212313,32
2012-08-12,8.945003894514299e-05,Kettle,06,Sunday,8,9.986778559647604,32
2012-08-12,6.815801058472972,Coffee machine,05,Sunday,8,17.892037230212313,32
2012-08-12,27.54329361805555,PC,05,Sunday,8,17.892037230212313,32
2012-08-12,209.76852898032405,Freezer,04,Sunday,8,41.137744142563655,32
2012-08-12,11.313006909490742,Fridge,06,Sunday,8,9.986778559647604,32
2012-08-12,1.0519031579861111,Tablet,04,Sunday,8,41.137744142563655,32
2012-08-13,8.989594013194443,Kitchen appliances,04,Monday,8,37.240170096412044,33
2012-08-13,12.469425555555556,Fridge,06,Monday,8,9.043673593512505,33
2012-08-13,11.68789084872303,Fountain,05,Monday,8,19.884911620139466,33
2012-08-13,7.765500695609156,Coffee machine,05,Monday,8,19.884911620139466,33
2012-08-13,2.2812192135355565,Coffee machine,06,Monday,8,9.043673593512505,33
2012-08-13,4.40586995011574,Tablet,05,Monday,8,19.884911620139466,33
2012-08-13,33.30216631643519,Fridge,04,Monday,8,37.240170096412044,33
2012-08-13,16.86341195601852,Entertainment,06,Monday,8,9.043673593512505,33
2012-08-13,19.60217725462963,Router,06,Monday,8,9.043673593512505,33
2012-08-13,0.96612985625,Tablet,04,Monday,8,37.240170096412044,33
2012-08-13,6.393318740792751,Kettle,06,Monday,8,9.043673593512505,33
2012-08-13,19.013200849537043,Stereo and laptop,04,Monday,8,37.240170096412044,33
2012-08-13,10.541255214351851,Microwave,04,Monday,8,37.240170096412044,33
2012-08-13,7.702585680092592,Microwave,05,Monday,8,19.884911620139466,33
2012-08-13,5.6961181174768525,Laptop,06,Monday,8,9.043673593512505,33
2012-08-13,4.101534848611111,Lamp,04,Monday,8,37.240170096412044,33
2012-08-13,206.2334860231482,Freezer,04,Monday,8,37.240170096412044,33
2012-08-13,36.410721035879625,PC,05,Monday,8,19.884911620139466,33
2012-08-13,14.773993649768519,Entertainment,04,Monday,8,37.240170096412044,33
2012-08-13,4.431657866096981e-05,Lamp,06,Monday,8,9.043673593512505,33
2012-08-13,51.336901510416666,Fridge,05,Monday,8,19.884911620139466,33
2012-08-14,12.483102965277778,Fridge,06,Tuesday,8,9.197698692237854,33
2012-08-14,54.586957528125,Fridge,05,Tuesday,8,20.909214669469208,33
2012-08-14,0.0,Lamp,06,Tuesday,8,9.197698692237854,33
2012-08-14,23.232961178935184,Microwave,04,Tuesday,8,42.85614471013469,33
2012-08-14,6.2370417416808275,Kettle,06,Tuesday,8,9.197698692237854,33
2012-08-14,5.120325696116751,Coffee machine,05,Tuesday,8,20.909214669469208,33
2012-08-14,36.593007847222225,PC,05,Tuesday,8,20.909214669469208,33
2012-08-14,16.245424458333336,Stereo and laptop,04,Tuesday,8,42.85614471013469,33
2012-08-14,33.82921053425926,Fridge,04,Tuesday,8,42.85614471013469,33
2012-08-14,1.034763966435185,Tablet,04,Tuesday,8,42.85614471013469,33
2012-08-14,5.668582569097223,Laptop,06,Tuesday,8,9.197698692237854,33
2012-08-14,12.064455796508682,Fountain,05,Tuesday,8,20.909214669469208,33
2012-08-14,35.97474981180555,Entertainment,04,Tuesday,8,42.85614471013469,33
2012-08-14,11.845094158217595,Microwave,05,Tuesday,8,20.909214669469208,33
2012-08-14,24.875120523207165,Kitchen appliances,04,Tuesday,8,42.85614471013469,33
2012-08-14,19.600178223379633,Router,06,Tuesday,8,9.197698692237854,33
2012-08-14,205.73737857175925,Freezer,04,Tuesday,8,42.85614471013469,33
2012-08-14,1.9195486363425927,Lamp,04,Tuesday,8,42.85614471013469,33
2012-08-14,0.00015229993321832044,Coffee machine,06,Tuesday,8,9.197698692237854,33
2012-08-14,20.3948330462963,Entertainment,06,Tuesday,8,9.197698692237854,33
2012-08-14,5.245446990624999,Tablet,05,Tuesday,8,20.909214669469208,33
2012-08-15,15.752762761601826,Microwave,04,Wednesday,8,40.961179924126654,33
2012-08-15,36.09880567816654,Fridge,04,Wednesday,8,40.961179924126654,33
2012-08-15,0.9903635964207068,Tablet,04,Wednesday,8,40.961179924126654,33
2012-08-15,19.587789165509257,Router,06,Wednesday,8,8.095405377386616,33
2012-08-15,18.271366137319557,Stereo and laptop,04,Wednesday,8,40.961179924126654,33
2012-08-15,30.523346865740745,PC,05,Wednesday,8,25.430072984263415,33
2012-08-15,35.26957604623253,Entertainment,04,Wednesday,8,40.961179924126654,33
2012-08-15,0.0,Coffee machine,06,Wednesday,8,8.095405377386616,33
2012-08-15,209.70329503763432,Freezer,04,Wednesday,8,40.961179924126654,33
2012-08-15,5.837749959356202e-05,Kettle,06,Wednesday,8,8.095405377386616,33
2012-08-15,3.239668617700518,Lamp,04,Wednesday,8,40.961179924126654,33
2012-08-15,0.00013385699857781808,Lamp,06,Wednesday,8,8.095405377386616,33
2012-08-15,4.770905459953703,Tablet,05,Wednesday,8,25.430072984263415,33
2012-08-15,44.94939903692129,Microwave,05,Wednesday,8,25.430072984263415,33
2012-08-15,12.186008284407212,Fridge,06,Wednesday,8,8.095405377386616,33
2012-08-15,54.33308408043981,Fridge,05,Wednesday,8,25.430072984263415,33
2012-08-15,11.98682372233796,Fountain,05,Wednesday,8,25.430072984263415,33
2012-08-15,19.195736593750002,Entertainment,06,Wednesday,8,8.095405377386616,33
2012-08-15,8.363601517937248,Kitchen appliances,04,Wednesday,8,40.961179924126654,33
2012-08-15,6.016878740186961,Coffee machine,05,Wednesday,8,25.430072984263415,33
2012-08-15,5.698111363541667,Laptop,06,Wednesday,8,8.095405377386616,33
2012-08-16,39.027959577885134,Fridge,04,Thursday,8,41.42428876025647,33
2012-08-16,4.5569849136574065,Tablet,05,Thursday,8,18.613000195858195,33
2012-08-16,4.5332143590612155,Coffee machine,05,Thursday,8,18.613000195858195,33
2012-08-16,11.981547475925925,Fountain,05,Thursday,8,18.613000195858195,33
2012-08-16,55.66579653888888,Fridge,05,Thursday,8,18.613000195858195,33
2012-08-16,29.424367854166668,PC,05,Thursday,8,18.613000195858195,33
2012-08-16,4.4201660401632264e-05,Lamp,06,Thursday,8,8.999982305481717,33
2012-08-16,5.662922802546297,Laptop,06,Thursday,8,8.999982305481717,33
2012-08-16,19.844504265046297,Router,06,Thursday,8,8.999982305481717,33
2012-08-16,5.642810365103766,Coffee machine,06,Thursday,8,8.999982305481717,33
2012-08-16,18.813409130787036,Entertainment,06,Thursday,8,8.999982305481717,33
2012-08-16,13.036097816898147,Fridge,06,Thursday,8,8.999982305481717,33
2012-08-16,8.755633007038707e-05,Kettle,06,Thursday,8,8.999982305481717,33
2012-08-16,11.690284159953702,Microwave,04,Thursday,8,41.42428876025647,33
2012-08-16,38.88711205787036,Entertainment,04,Thursday,8,41.42428876025647,33
2012-08-16,5.516090033449075,Microwave,05,Thursday,8,18.613000195858195,33
2012-08-16,0.9020538555555556,Tablet,04,Thursday,8,41.42428876025647,33
2012-08-16,17.73520701273148,Stereo and laptop,04,Thursday,8,41.42428876025647,33
2012-08-16,210.4666879085648,Freezer,04,Thursday,8,41.42428876025647,33
2012-08-16,3.0257396995370374,Lamp,04,Thursday,8,41.42428876025647,33
2012-08-16,9.659265809953704,Kitchen appliances,04,Thursday,8,41.42428876025647,33
2012-08-17,33.48202827002578,Fridge,04,Friday,8,38.5287652847353,33
2012-08-17,19.86742831172303,Router,06,Friday,8,8.503581810075968,33
2012-08-17,3.166456941505951,Coffee machine,05,Friday,8,17.675462367330436,33
2012-08-17,5.497274757068753,Microwave,05,Friday,8,17.675462367330436,33
2012-08-17,0.7814956064732631,Tablet,04,Friday,8,38.5287652847353,33
2012-08-17,2.763348443131247,Lamp,04,Friday,8,38.5287652847353,33
2012-08-17,5.702749689622905,Laptop,06,Friday,8,8.503581810075968,33
2012-08-17,4.657502329916123e-05,Lamp,06,Friday,8,8.503581810075968,33
2012-08-17,12.14502583280565,Fountain,05,Friday,8,17.675462367330436,33
2012-08-17,14.86988989214888,Stereo and laptop,04,Friday,8,38.5287652847353,33
2012-08-17,0.0,Kettle,06,Friday,8,8.503581810075968,33
2012-08-17,51.76540060713067,Fridge,05,Friday,8,17.675462367330436,33
2012-08-17,12.133688123906282,Fridge,06,Friday,8,8.503581810075968,33
2012-08-17,28.856561342133134,PC,05,Friday,8,17.675462367330436,33
2012-08-17,15.264360904649639,Entertainment,06,Friday,8,8.503581810075968,33
2012-08-17,205.47180035382087,Freezer,04,Friday,8,38.5287652847353,33
2012-08-17,6.556799065606612,Coffee machine,06,Friday,8,8.503581810075968,33
2012-08-17,23.646598545025654,Entertainment,04,Friday,8,38.5287652847353,33
2012-08-17,12.909274454793053,Kitchen appliances,04,Friday,8,38.5287652847353,33
2012-08-17,4.622054723338448,Tablet,05,Friday,8,17.675462367330436,33
2012-08-17,14.305686712463677,Microwave,04,Friday,8,38.5287652847353,33
2012-08-18,4.4623796629948735,Coffee machine,05,Saturday,8,18.456344744700534,33
2012-08-18,17.382339969176932,Entertainment,04,Saturday,8,38.26257525898644,33
2012-08-18,14.495995022453704,Fridge,06,Saturday,8,9.805911436002317,33
2012-08-18,22.691875637731485,Stereo and laptop,04,Saturday,8,38.26257525898644,33
2012-08-18,0.0,Lamp,06,Saturday,8,9.805911436002317,33
2012-08-18,8.487801707637896,Coffee machine,06,Saturday,8,9.805911436002317,33
2012-08-18,4.578822246180556,Tablet,05,Saturday,8,18.456344744700534,33
2012-08-18,5.547945191898149,Microwave,05,Saturday,8,18.456344744700534,33
2012-08-18,53.71394994409722,Fridge,05,Saturday,8,18.456344744700534,33
2012-08-18,5.986821317129629,Kitchen appliances,04,Saturday,8,38.26257525898644,33
2012-08-18,20.059266011574074,Entertainment,06,Saturday,8,9.805911436002317,33
2012-08-18,5.669788365625001,Laptop,06,Saturday,8,9.805911436002317,33
2012-08-18,19.928438898148144,Router,06,Saturday,8,9.805911436002317,33
2012-08-18,35.75234036706638,Fridge,04,Saturday,8,38.26257525898644,33
2012-08-18,211.49860834375002,Freezer,04,Saturday,8,38.26257525898644,33
2012-08-18,1.0819383611111109,Tablet,04,Saturday,8,38.26257525898644,33
2012-08-18,12.07990334548611,Fountain,05,Saturday,8,18.456344744700534,33
2012-08-18,9.004657739332945e-05,Kettle,06,Saturday,8,9.805911436002317,33
2012-08-18,4.370806672222223,Lamp,04,Saturday,8,38.26257525898644,33
2012-08-18,30.35506807754629,PC,05,Saturday,8,18.456344744700534,33
2012-08-18,7.335871403703705,Microwave,04,Saturday,8,38.26257525898644,33
2012-08-19,4.650973669212962,Tablet,05,Sunday,8,19.841587033651823,33
2012-08-19,20.019752671296295,Router,06,Sunday,8,12.35764895260568,33
2012-08-19,212.6249258795391,Freezer,04,Sunday,8,38.792711470507115,33
2012-08-19,57.10457658831018,Fridge,05,Sunday,8,19.841587033651823,33
2012-08-19,3.0247309745774433e-05,Kettle,06,Sunday,8,12.35764895260568,33
2012-08-19,19.134063154360046,Stereo and laptop,04,Sunday,8,38.792711470507115,33
2012-08-19,1.0442779859793814,Tablet,04,Sunday,8,38.792711470507115,33
2012-08-19,16.500972119212964,Entertainment,06,Sunday,8,12.35764895260568,33
2012-08-19,0.0,Lamp,06,Sunday,8,12.35764895260568,33
2012-08-19,12.142716293865739,Fountain,05,Sunday,8,19.841587033651823,33
2012-08-19,19.16955842726849,Coffee machine,06,Sunday,8,12.35764895260568,33
2012-08-19,37.81914740002828,Fridge,04,Sunday,8,38.792711470507115,33
2012-08-19,17.109237627457823,Fridge,06,Sunday,8,12.35764895260568,33
2012-08-19,26.31713242939814,PC,05,Sunday,8,19.841587033651823,33
2012-08-19,5.343892924017425,Coffee machine,05,Sunday,8,19.841587033651823,33
2012-08-19,5.021394119116348,Lamp,04,Sunday,8,38.792711470507115,33
2012-08-19,17.66913727761152,Entertainment,04,Sunday,8,38.792711470507115,33
2012-08-19,10.206147466126257,Microwave,04,Sunday,8,38.792711470507115,33
2012-08-19,13.490230297106482,Microwave,05,Sunday,8,19.841587033651823,33
2012-08-19,13.703991575694443,Laptop,06,Sunday,8,12.35764895260568,33
2012-08-19,6.822598481296024,Kitchen appliances,04,Sunday,8,38.792711470507115,33
2012-08-20,20.002946001157405,Router,06,Monday,8,9.383857595720261,34
2012-08-20,38.911907998495366,Fridge,04,Monday,8,45.96141768164063,34
2012-08-20,35.18710383981482,Microwave,04,Monday,8,45.96141768164063,34
2012-08-20,1.0508247628472218,Tablet,04,Monday,8,45.96141768164063,34
2012-08-20,12.145960522222223,Fountain,05,Monday,8,22.764366301248668,34
2012-08-20,223.80548179745372,Freezer,04,Monday,8,45.96141768164063,34
2012-08-20,57.20246112233795,Fridge,05,Monday,8,22.764366301248668,34
2012-08-20,11.783459096064815,Kitchen appliances,04,Monday,8,45.96141768164063,34
2012-08-20,0.0001438587138513468,Kettle,06,Monday,8,9.383857595720261,34
2012-08-20,13.814692709722221,Fridge,06,Monday,8,9.383857595720261,34
2012-08-20,7.405064511311459,Coffee machine,05,Monday,8,22.764366301248668,34
2012-08-20,0.0,Lamp,06,Monday,8,9.383857595720261,34
2012-08-20,8.740499883318718,Coffee machine,06,Monday,8,9.383857595720261,34
2012-08-20,34.61164308101852,Entertainment,04,Monday,8,45.96141768164063,34
2012-08-20,4.676819148263888,Tablet,05,Monday,8,22.764366301248668,34
2012-08-20,5.400874821296297,Laptop,06,Monday,8,9.383857595720261,34
2012-08-20,4.227250320717593,Lamp,04,Monday,8,45.96141768164063,34
2012-08-20,18.113670556712968,Stereo and laptop,04,Monday,8,45.96141768164063,34
2012-08-20,31.7594556099537,PC,05,Monday,8,22.764366301248668,34
2012-08-20,17.727845895833333,Entertainment,06,Monday,8,9.383857595720261,34
2012-08-20,23.39643689340278,Microwave,05,Monday,8,22.764366301248668,34
2012-08-21,5.2679442612268526,Laptop,06,Tuesday,8,8.591243189708305,34
2012-08-21,24.913721371329082,Microwave,04,Tuesday,8,46.916646583524454,34
2012-08-21,5.559189642708334,Microwave,05,Tuesday,8,19.255124246098514,34
2012-08-21,40.79759106345408,Fridge,04,Tuesday,8,46.916646583524454,34
2012-08-21,218.21654128009263,Freezer,04,Tuesday,8,46.916646583524454,34
2012-08-21,8.552790818294256e-05,Kettle,06,Tuesday,8,8.591243189708305,34
2012-08-21,20.21393015509259,Entertainment,06,Tuesday,8,8.591243189708305,34
2012-08-21,12.102169631828701,Fountain,05,Tuesday,8,19.255124246098514,34
2012-08-21,58.97354264733794,Fridge,05,Tuesday,8,19.255124246098514,34
2012-08-21,21.92328189711133,Kitchen appliances,04,Tuesday,8,46.916646583524454,34
2012-08-21,19.969382019675926,Router,06,Tuesday,8,8.591243189708305,34
2012-08-21,5.203583259229996,Coffee machine,05,Tuesday,8,19.255124246098514,34
2012-08-21,49.6904229334076,Entertainment,04,Tuesday,8,46.916646583524454,34
2012-08-21,4.667228597569444,Tablet,05,Tuesday,8,19.255124246098514,34
2012-08-21,1.0658221741898146,Tablet,04,Tuesday,8,46.916646583524454,34
2012-08-21,16.344445833333335,Stereo and laptop,04,Tuesday,8,46.916646583524454,34
2012-08-21,29.025031697916656,PC,05,Tuesday,8,19.255124246098514,34
2012-08-21,2.3813461152777777,Lamp,04,Tuesday,8,46.916646583524454,34
2012-08-21,0.00022330982450385436,Lamp,06,Tuesday,8,8.591243189708305,34
2012-08-21,14.687075693518516,Fridge,06,Tuesday,8,8.591243189708305,34
2012-08-21,6.136071155583351e-05,Coffee machine,06,Tuesday,8,8.591243189708305,34
2012-08-22,19.984313055555553,Router,06,Wednesday,8,9.112659428699951,34
2012-08-22,7.714145523353352,Coffee machine,06,Wednesday,8,9.112659428699951,34
2012-08-22,28.412865116898146,PC,05,Wednesday,8,18.67511083290256,34
2012-08-22,20.060030297300752,Stereo and laptop,04,Wednesday,8,40.63877502779228,34
2012-08-22,41.208060246415926,Fridge,04,Wednesday,8,40.63877502779228,34
2012-08-22,5.552937233796296,Microwave,05,Wednesday,8,18.67511083290256,34
2012-08-22,20.926878920298346,Entertainment,04,Wednesday,8,40.63877502779228,34
2012-08-22,4.874031201813515,Coffee machine,05,Wednesday,8,18.67511083290256,34
2012-08-22,0.0,Kettle,06,Wednesday,8,9.112659428699951,34
2012-08-22,4.260509661226851,Tablet,05,Wednesday,8,18.67511083290256,34
2012-08-22,56.87735301597222,Fridge,05,Wednesday,8,18.67511083290256,34
2012-08-22,220.50309124801356,Freezer,04,Wednesday,8,40.63877502779228,34
2012-08-22,4.048936356528901,Kitchen appliances,04,Wednesday,8,40.63877502779228,34
2012-08-22,12.072968767708332,Fountain,05,Wednesday,8,18.67511083290256,34
2012-08-22,5.260242034027778,Laptop,06,Wednesday,8,9.112659428699951,34
2012-08-22,15.047096615740744,Entertainment,06,Wednesday,8,9.112659428699951,34
2012-08-22,13.81193492697978,Microwave,04,Wednesday,8,40.63877502779228,34
2012-08-22,1.0776042817371936,Tablet,04,Wednesday,8,40.63877502779228,34
2012-08-22,3.4736639450637408,Lamp,04,Wednesday,8,40.63877502779228,34
2012-08-22,15.782818772222223,Fridge,06,Wednesday,8,9.112659428699951,34
2012-08-22,0.0,Lamp,06,Wednesday,8,9.112659428699951,34
2012-08-23,27.32719558700367,Microwave,04,Thursday,8,44.46187494600057,34
2012-08-23,13.879336742361112,Fridge,06,Thursday,8,7.731790175384236,34
2012-08-23,224.70029164830066,Freezer,04,Thursday,8,44.46187494600057,34
2012-08-23,4.246738167013889,Tablet,05,Thursday,8,19.517291771348756,34
2012-08-23,12.114800448842589,Fountain,05,Thursday,8,19.517291771348756,34
